symbol,category,split,n_trades,period_days,total_return_pct,ann_return_pct,ann_sharpe,max_drawdown_pct,calmar,win_rate_pct,profit_factor,t_stat,mean_pnl_bps
CVX,Equities I CFD,TRAIN,1387,1609.2,109.56101622360914,18.28506411096802,1.3416184087056797,-18.11419525209668,1.0094328705467368,42.75414563806777,1.199914093833149,2.816038754046199,5.608879199643599
CVX,Equities I CFD,TEST,462,530.1,17.581436799713757,11.805842744185057,0.9599261440177002,-17.64638704923075,0.6690232233515304,44.8051948051948,1.137645332525658,1.1564405635083552,3.7470647136364006
FDX,Equities I CFD,TRAIN,1370,1601.1,209.24128825429577,29.373804622820376,1.8105319061033136,-14.0905378538696,2.084647507955392,42.043795620437955,1.3074421823479703,3.7907496393229025,8.590978853716342
FDX,Equities I CFD,TEST,472,511.2,5.474753928613318,3.88206833253284,0.3112668815528427,-16.89122353825021,0.22982753876543568,41.10169491525424,1.0452967402782916,0.36822991288371326,1.5288367219139156
JPM,Equities I CFD,TRAIN,1413,1610.1,181.23835756054075,26.436739050928402,1.9252901425319964,-10.57226053420428,2.5005758196554093,44.30290162774239,1.2992001970483855,4.042269382873162,7.5665806947883265
JPM,Equities I CFD,TEST,468,529.2,76.08246760543538,47.76972720002595,2.8936686301356085,-8.972665300268613,5.323917208702288,49.14529914529914,1.5242063959970986,3.4831429236865024,12.388905917405683
DIS,Equities I CFD,TRAIN,1357,1611.0,-17.181439078895544,-4.184021243286374,-0.2708094976412465,-37.579066451734846,-0.11133914805095477,38.983050847457626,0.9635436384310523,-0.5687473125959586,-1.125178791612034
DIS,Equities I CFD,TEST,461,528.3,48.36422073705285,31.357782749819307,1.8019848857634948,-9.847578447083304,3.1843140847592823,47.722342733188725,1.3175974450283214,2.1671482928270835,8.94632899257224
GM,Equities I CFD,TRAIN,131,163.1,-8.993102886983905,-19.02146186016871,-1.1385731465874214,-13.274928651242002,-1.4328861841671037,40.458015267175576,0.855552331118478,-0.760921670475545,-6.691910524608459
GM,Equities I CFD,TEST,56,53.1,-5.183902764130799,-30.64824312321185,-2.2143459918558723,-8.509154050497603,-3.6017967169626677,46.42857142857143,0.773493021823345,-0.8445003611665468,-9.177239143609718
IBM,Equities I CFD,TRAIN,1345,1611.1,166.0814959163149,24.839760549073354,1.8419847040499278,-16.734685463357437,1.4843279010808381,42.67657992565056,1.3403159079560931,3.8686151257510137,7.527799851760188
IBM,Equities I CFD,TEST,445,528.2,4.948471974395141,3.396444339568161,0.2833389917157039,-13.29229096050476,0.2555198610728564,39.325842696629216,1.0412077336743524,0.3407226531073313,1.5275792069145158
ARM,Equities I CFD,TRAIN,155,181.9,-19.890905362545162,-35.93607039789034,-0.9131841861659096,-32.55541148246303,-1.1038432248736407,35.483870967741936,0.8827266249246795,-0.6444652644788413,-11.771391605212079
