rule,rebalance,hold_to,ret_pct,mdd_pct,n_trades,picked
sharpe,2021-06-28,2021-08-27,1.553996240793349,1.6099546852333453,203,"EURNZD,GBPAUD,EURAUD,NZDCHF,AUDUSD,USDCAD,GBPUSD,EURJPY,GBPNZD,EURUSD,NZDCAD,AUDCAD"
sharpe,2021-08-27,2021-10-26,-1.6603127534414088,2.5237341251842556,205,"EURNZD,EURAUD,NZDCHF,AUDUSD,GBPUSD,GBPNZD,GBPAUD,NZDUSD,AUDJPY,AUDNZD,EURGBP,NZDCAD"
sharpe,2021-10-26,2021-12-25,0.8658763123529206,2.2202061068259527,215,"GBPCHF,EURGBP,EURUSD,NZDUSD,GBPNZD,USDCHF,GBPUSD,USDJPY,AUDUSD,EURNZD,CADCHF,GBPAUD"
sharpe,2021-12-25,2022-02-23,0.9618240442069801,0.9287060834490969,201,"USDCHF,GBPNZD,EURGBP,GBPUSD,NZDUSD,GBPCHF,CADCHF,EURCAD,USDJPY,CHFJPY,GBPAUD,AUDCAD"
sharpe,2022-02-23,2022-04-24,-4.488747758410638,5.074697646649543,224,"CADCHF,USDCHF,GBPAUD,EURCAD,GBPNZD,USDCAD,EURGBP,GBPCHF,GBPUSD,EURAUD,CADJPY,USDJPY"
sharpe,2022-04-24,2022-06-23,1.016715179643783,1.555094187185653,202,"EURGBP,AUDNZD,NZDUSD,GBPNZD,EURCAD,USDCAD,AUDCAD,GBPCAD,CADCHF,EURUSD,NZDCHF,EURCHF"
sharpe,2022-06-23,2022-08-22,2.8507522911904672,1.4356957551742637,207,"AUDNZD,EURGBP,NZDCHF,AUDCHF,AUDCAD,GBPNZD,GBPCHF,USDCAD,AUDUSD,GBPCAD,NZDUSD,GBPAUD"
sharpe,2022-08-22,2022-10-21,0.8800715856703026,4.071069069036221,216,"AUDNZD,GBPNZD,EURGBP,AUDCAD,AUDCHF,NZDCHF,GBPUSD,USDCAD,NZDUSD,GBPCAD,AUDUSD,EURNZD"
sharpe,2022-10-21,2022-12-20,0.18141910393361466,2.4506488096621104,217,"AUDCAD,GBPNZD,EURNZD,AUDCHF,GBPCAD,EURGBP,AUDUSD,GBPUSD,NZDCAD,NZDCHF,AUDJPY,EURCAD"
sharpe,2022-12-20,2023-02-18,5.180552333910353,0.8576647355038731,219,"AUDJPY,USDCAD,EURNZD,GBPJPY,NZDJPY,GBPNZD,AUDUSD,AUDCHF,AUDCAD,GBPUSD,USDCHF,EURUSD"
sharpe,2023-02-18,2023-04-19,1.9315374883139593,2.093915524125487,197,"AUDJPY,EURNZD,USDCAD,NZDJPY,AUDUSD,AUDCAD,AUDCHF,GBPJPY,GBPNZD,EURAUD,EURCHF,USDCHF"
sharpe,2023-04-19,2023-06-18,-2.236612098900194,2.9014933402240355,208,"EURNZD,NZDJPY,USDCAD,AUDJPY,EURJPY,GBPJPY,GBPNZD,AUDUSD,GBPUSD,AUDCHF,CHFJPY,EURGBP"
sharpe,2023-06-18,2023-08-17,1.2947518188093818,2.149763182061128,204,"NZDCAD,AUDCAD,GBPUSD,GBPNZD,EURNZD,EURJPY,NZDUSD,AUDUSD,NZDJPY,USDCHF,EURCHF,CADCHF"
sharpe,2023-08-17,2023-10-16,1.4692088789512927,1.678177754081001,200,"EURGBP,GBPNZD,NZDCAD,GBPUSD,NZDJPY,AUDCAD,EURJPY,EURNZD,AUDJPY,NZDUSD,EURCHF,CADJPY"
sharpe,2023-10-16,2023-12-15,-0.513504069587434,2.2296563735599815,234,"EURCHF,AUDCAD,NZDCAD,EURJPY,AUDUSD,GBPCHF,NZDJPY,AUDJPY,GBPUSD,EURGBP,USDCHF,CHFJPY"
sharpe,2023-12-15,2024-02-13,1.066850021617618,1.0906889885535838,174,"GBPCHF,AUDCAD,NZDCAD,AUDUSD,NZDJPY,AUDJPY,GBPAUD,EURUSD,GBPJPY,EURAUD,GBPUSD,EURGBP"
sharpe,2024-02-13,2024-04-13,0.21878782215251705,0.9662749879634157,227,"EURAUD,AUDCAD,EURUSD,CADJPY,AUDUSD,GBPCAD,NZDCAD,USDJPY,GBPUSD,AUDJPY,NZDJPY,EURGBP"
